Date,ABEV3,AGRO3,ALPA4,ALUP11,AMAR3,IBOV,portifolio
2024-02-20T00:00:00.000Z,12.850000381469727,24.020000457763672,9.630000114440918,27.14543342590332,2.549999952316284,,15.239086866378784
2024-02-21T00:00:00.000Z,12.899999618530273,23.65999984741211,9.760000228881836,27.034597396850586,2.369999885559082,,15.144919395446777
2024-02-22T00:00:00.000Z,12.960000038146973,23.989999771118164,9.920000076293945,27.413286209106445,2.390000104904175,,15.334657239913941
2024-02-23T00:00:00.000Z,12.890000343322754,23.610000610351562,10.050000190734863,27.616483688354492,2.3399999141693115,,15.301296949386598
2024-02-26T00:00:00.000Z,13.039999961853027,23.700000762939453,10.170000076293945,27.561063766479492,2.2799999713897705,,15.35021290779114
2024-02-27T00:00:00.000Z,13.3100004196167,23.8799991607666,10.319999694824219,27.838151931762695,2.2699999809265137,,15.523630237579347
2024-02-28T00:00:00.000Z,13.449999809265137,24.049999237060547,10.199999809265137,27.708845138549805,2.2300000190734863,,15.527768802642823
2024-02-29T00:00:00.000Z,12.579999923706055,23.719999313354492,10.170000076293945,27.505647659301758,2.2799999713897705,,15.251129388809206
2024-03-01T00:00:00.000Z,12.4399995803833,24,10.279999732971191,27.514883041381836,2.2899999618530273,,15.304976463317871
2024-03-04T00:00:00.000Z,12.479999542236328,23.8799991607666,9.8100004196167,27.339393615722656,2.2699999809265137,,15.155878543853762
2024-03-05T00:00:00.000Z,12.75,24,9.65999984741211,27.468700408935547,2.609999895095825,,15.297740030288699
2024-03-06T00:00:00.000Z,12.6899995803833,23.899999618530273,9.630000114440918,27.52412223815918,2.430000066757202,,15.234824323654175
2024-03-07T00:00:00.000Z,12.649999618530273,23.959999084472656,9.630000114440918,27.62571907043457,2.4700000286102295,,15.267143583297731
2024-03-08T00:00:00.000Z,12.84000015258789,24.079999923706055,9.729999542236328,28.11524200439453,2.509999990463257,,15.455048322677614
2024-03-11T00:00:00.000Z,12.800000190734863,24.010000228881836,9.680000305175781,27.912044525146484,2.430000066757202,,15.366409063339233
2024-03-12T00:00:00.000Z,12.84000015258789,23.93000030517578,9.920000076293945,27.93975257873535,2.4100000858306885,,15.407950639724733
2024-03-13T00:00:00.000Z,12.75,23.799999237060547,10.100000381469727,28.14295196533203,2.430000066757202,,15.444590330123901
2024-03-14T00:00:00.000Z,12.800000190734863,23.790000915527344,10.210000038146973,28.198368072509766,2.390000104904175,,15.477673864364625
2024-03-15T00:00:00.000Z,12.630000114440918,23.700000762939453,9.539999961853027,28.124479293823242,2.259999990463257,,15.25089602470398
2024-03-18T00:00:00.000Z,12.630000114440918,23.6200008392334,9.260000228881836,28.078296661376953,1.9900000095367432,,15.115659570693971
2024-03-19T00:00:00.000Z,12.539999961853027,23.760000228881836,9.149999618530273,28.567819595336914,1.899999976158142,,15.18356387615204
2024-03-20T00:00:00.000Z,12.539999961853027,24,9.5,29.001922607421875,2,,15.408384513854982
2024-03-21T00:00:00.000Z,12.609999656677246,24.020000457763672,9.260000228881836,29.094287872314453,1.9199999570846558,,15.380857634544375
2024-03-22T00:00:00.000Z,12.40999984741211,23.84000015258789,9.399999618530273,28.62323760986328,1.7799999713897705,,15.210647439956666
2024-03-25T00:00:00.000Z,12.229999542236328,24,9.239999771118164,28.226076126098633,1.7100000381469727,,15.081215095520022
2024-03-26T00:00:00.000Z,12.40999984741211,24.200000762939453,9.329999923706055,28.355384826660156,1.7999999523162842,,15.219077062606813
2024-03-27T00:00:00.000Z,12.449999809265137,24.799999237060547,9.430000305175781,28.595529556274414,1.8200000524520874,,15.419105792045595
2024-03-28T00:00:00.000Z,12.489999771118164,24.559999465942383,9.529999732971191,28.226076126098633,1.850000023841858,,15.331215023994446
2024-04-01T00:00:00.000Z,12.329999923706055,25.010000228881836,9.300000190734863,28.438512802124023,1.850000023841858,,15.385702633857727
2024-04-02T00:00:00.000Z,12.270000457763672,24.84000015258789,9.350000381469727,28.401565551757812,1.7999999523162842,,15.332313299179079
2024-04-03T00:00:00.000Z,12.449999809265137,24.770000457763672,9.380000114440918,28.420040130615234,1.7599999904632568,,15.356008100509644
2024-04-04T00:00:00.000Z,12.470000267028809,25.15999984741211,9.739999771118164,28.11524200439453,1.7899999618530273,,15.455048370361329
2024-04-05T00:00:00.000Z,12.229999542236328,24.889999389648438,9.59000015258789,28.1706600189209,1.809999942779541,,15.338131809234621
2024-04-08T00:00:00.000Z,12.170000076293945,24.940000534057617,9.430000305175781,28.179895401000977,1.7899999618530273,,15.301979255676269
2024-04-09T00:00:00.000Z,12.359999656677246,25.489999771118164,9.529999732971191,28.336912155151367,1.7699999809265137,,15.4973822593689
2024-04-10T00:00:00.000Z,12.100000381469727,24.989999771118164,9.170000076293945,27.865863800048828,1.6699999570846558,,15.159172797203066
2024-04-11T00:00:00.000Z,12.199999809265137,25.18000030517578,9.359999656677246,27.930517196655273,1.6799999475479126,,15.270103383064273
2024-04-12T00:00:00.000Z,12.119999885559082,24.75,9.25,27.79197120666504,1.5700000524520874,,15.096394228935242
2024-04-15T00:00:00.000Z,12.069999694824219,24.719999313354492,8.90999984741211,27.487173080444336,1.5,,14.937434387207032
2024-04-16T00:00:00.000Z,11.9399995803833,24.979999542236328,8.460000038146973,27.49641227722168,1.5499999523162842,,14.885282278060913
2024-04-17T00:00:00.000Z,11.90999984741211,24.8799991607666,8.350000381469727,27.57953643798828,1.5199999809265137,,14.847907161712646
2024-04-18T00:00:00.000Z,11.960000038146973,25.079999923706055,8.5,27.62571907043457,1.559999942779541,,14.945143795013426
2024-04-19T00:00:00.000Z,11.949999809265137,26.6299991607666,9,27.66266441345215,1.6699999570846558,,15.382532668113711
2024-04-22T00:00:00.000Z,11.949999809265137,25.84000015258789,9.15999984741211,27.871898651123047,1.7599999904632568,,15.31637969017029
2024-04-23T00:00:00.000Z,11.859999656677246,26.020000457763672,9.300000190734863,27.259763717651367,1.6299999952316284,,15.213952803611758
2024-04-24T00:00:00.000Z,12.039999961853027,25.809999465942383,9.350000381469727,27.269638061523438,1.5399999618530273,,15.20192756652832
2024-04-25T00:00:00.000Z,12.020000457763672,25.010000228881836,9.350000381469727,27.052427291870117,1.559999942779541,,14.998485660552976
2024-04-26T00:00:00.000Z,12.010000228881836,25.299999237060547,9.40999984741211,27.36836814880371,1.5499999523162842,,15.127673482894899
2024-04-29T00:00:00.000Z,12.100000381469727,26.010000228881836,9.770000457763672,27.59545135498047,1.5499999523162842,,15.4050904750824
2024-04-30T00:00:00.000Z,12.149999618530273,25.65999984741211,9.460000038146973,27.486846923828125,1.5399999618530273,,15.259369277954102
2024-05-02T00:00:00.000Z,12.329999923706055,25.059999465942383,9.760000228881836,28.345809936523438,1.6699999570846558,,15.433161902427674
2024-05-03T00:00:00.000Z,12.369999885559082,25.670000076293945,9.779999732971191,28.681495666503906,1.649999976158142,,15.630299067497255
2024-05-06T00:00:00.000Z,12.449999809265137,25.5,9.779999732971191,29.056676864624023,1.649999976158142,,15.687335276603699
2024-05-07T00:00:00.000Z,12.600000381469727,25.899999618530273,9.680000305175781,29.027055740356445,1.590000033378601,,15.759411215782169
2024-05-08T00:00:00.000Z,12.170000076293945,26.1200008392334,9.800000190734863,29.22452163696289,1.5299999713897705,,15.768904542922973
2024-05-09T00:00:00.000Z,12.050000190734863,25.700000762939453,9.960000038146973,28.87896156311035,1.4700000286102295,,15.611792516708375
2024-05-10T00:00:00.000Z,12.039999961853027,25.43000030517578,10.289999961853027,28.780227661132812,1.4800000190734863,,15.604045581817626
2024-05-13T00:00:00.000Z,12.0600004196167,25.65999984741211,10.270000457763672,29.115915298461914,1.4900000095367432,,15.71918320655823
2024-05-14T00:00:00.000Z,12.15999984741211,25.389999389648438,9.989999771118164,29.382492065429688,1.5,,15.684498214721682
2024-05-15T00:00:00.000Z,12.3100004196167,25.270000457763672,10.149999618530273,29.994625091552734,1.6299999952316284,,15.870925116539004
2024-05-16T00:00:00.000Z,12.380000114440918,25.489999771118164,10.100000381469727,29.36274528503418,1.6799999475479126,,15.802549099922182
2024-05-17T00:00:00.000Z,12.380000114440918,25.3700008392334,9.930000305175781,29.342857360839844,1.6799999475479126,,15.74057171344757
2024-05-20T00:00:00.000Z,12.100000381469727,25.479999542236328,9.899999618530273,29.332914352416992,1.7100000381469727,,15.704582786560058
2024-05-21T00:00:00.000Z,12.020000457763672,25.540000915527344,9.850000381469727,29.432348251342773,1.8899999856948853,,15.746469998359682
2024-05-22T00:00:00.000Z,11.970000267028809,25.389999389648438,9.9399995803833,29.492008209228516,1.8200000524520874,,15.722401499748232
2024-05-23T00:00:00.000Z,11.960000038146973,25.209999084472656,9.869999885559082,29.521839141845703,1.7599999904632568,,15.664367628097535
2024-05-24T00:00:00.000Z,11.869999885559082,25.34000015258789,9.789999961853027,29.32297134399414,1.7699999809265137,,15.618594264984132
2024-05-27T00:00:00.000Z,11.8100004196167,25.270000457763672,9.9399995803833,29.332914352416992,1.809999942779541,,15.632582950592042
2024-05-28T00:00:00.000Z,11.59000015258789,25.469999313354492,9.699999809265137,28.83574676513672,1.7599999904632568,,15.471149206161499
2024-05-29T00:00:00.000Z,11.520000457763672,25.299999237060547,9.489999771118164,28.9351806640625,1.8200000524520874,,15.413036036491395
2024-05-31T00:00:00.000Z,11.5600004196167,25.389999389648438,9.670000076293945,28.915292739868164,1.7799999713897705,,15.463058519363406
2024-06-03T00:00:00.000Z,11.550000190734863,26.459999084472656,9.520000457763672,28.965009689331055,1.7200000286102295,,15.643001890182497
2024-06-04T00:00:00.000Z,11.6899995803833,25.329999923706055,9.520000457763672,29.193708419799805,1.6799999475479126,,15.48274166584015
2024-06-05T00:00:00.000Z,11.569999694824219,24.649999618530273,9.649999618530273,29.760478973388672,1.6799999475479126,,15.462095570564271
2024-06-06T00:00:00.000Z,11.819999694824219,24.809999465942383,9.600000381469727,30.197986602783203,1.7624729871749878,,15.638091826438904
2024-06-07T00:00:00.000Z,11.5600004196167,24.850000381469727,9.529999732971191,29.680931091308594,1.7030630111694336,,15.46479892730713
2024-06-10T00:00:00.000Z,11.460000038146973,24.989999771118164,9.420000076293945,29.581497192382812,1.62385094165802,,15.415069603919983
2024-06-11T00:00:00.000Z,11.399999618530273,25.139999389648438,9.600000381469727,29.501951217651367,1.53473699092865,,15.435337519645692
2024-06-12T00:00:00.000Z,11.270000457763672,25.219999313354492,9.479999542236328,29.124103546142578,1.505033016204834,,15.319827175140382
2024-06-13T00:00:00.000Z,11.09000015258789,25.469999313354492,9.289999961853027,29.332914352416992,1.6040480136871338,,15.357392358779908
2024-06-14T00:00:00.000Z,11.239999771118164,25.540000915527344,9.149999618530273,29.32297134399414,1.5499999523162842,,15.360594320297244
2024-06-17T00:00:00.000Z,11.239999771118164,25.530000686645508,9,29.342857360839844,1.4700000286102295,,15.316571569442749
2024-06-18T00:00:00.000Z,11.25,25.190000534057617,9,29.402517318725586,1.440000057220459,,15.256503582000734
2024-06-19T00:00:00.000Z,11.199999809265137,25.549999237060547,9.149999618530273,29.770421981811523,1.4500000476837158,,15.42408413887024
2024-06-20T00:00:00.000Z,11.279999732971191,25.6200008392334,9.020000457763672,29.81019401550293,1.440000057220459,,15.43403902053833
2024-06-21T00:00:00.000Z,11.279999732971191,25.43000030517578,8.850000381469727,29.869855880737305,1.4299999475479126,,15.371971249580383
2024-06-24T00:00:00.000Z,11.319999694824219,25.780000686645508,9.1899995803833,30.247703552246094,1.4299999475479126,,15.593540692329407
2024-06-25T00:00:00.000Z,11.380000114440918,25.860000610351562,9.300000190734863,30.118440628051758,1.440000057220459,,15.619688320159913
2024-06-26T00:00:00.000Z,11.449999809265137,25.729999542236328,9.350000381469727,29.889741897583008,1.350000023841858,,15.55394833087921
2024-06-27T00:00:00.000Z,11.460000038146973,25.75,9.460000038146973,29.670988082885742,1.3799999952316284,,15.544197630882264
2024-06-28T00:00:00.000Z,11.40999984741211,25.639999389648438,9.119999885559082,29.60138511657715,1.3799999952316284,,15.43027684688568
2024-07-01T00:00:00.000Z,11.449999809265137,25.780000686645508,9.039999961853027,29.889741897583008,1.350000023841858,,15.50194847583771
2024-07-02T00:00:00.000Z,11.460000038146973,25.81999969482422,8.899999618530273,29.830081939697266,1.350000023841858,,15.47201626300812
2024-07-03T00:00:00.000Z,11.380000114440918,26.270000457763672,8.979999542236328,30.128381729125977,1.409999966621399,,15.633676362037662
2024-07-04T00:00:00.000Z,11.449999809265137,27.059999465942383,9.279999732971191,30.357080459594727,1.4500000476837158,,15.91941590309143
2024-07-05T00:00:00.000Z,11.319999694824219,27.059999465942383,9.34000015258789,30.546003341674805,1.4600000381469727,,15.945200538635252
2024-07-08T00:00:00.000Z,11.25,26.93000030517578,9.239999771118164,30.585777282714844,1.4800000190734863,,15.897155475616456
2024-07-09T00:00:00.000Z,11.25,26.829999923706055,9.5,31.003398895263672,1.4700000286102295,,16.010679769515992
2024-07-10T00:00:00.000Z,11.399999618530273,26.739999771118164,9.430000305175781,31.222152709960938,1.4600000381469727,,16.050430488586425
2024-07-11T00:00:00.000Z,11.529999732971191,27.020000457763672,9.289999961853027,31.5303955078125,1.4600000381469727,,16.166079139709474
2024-07-12T00:00:00.000Z,11.640000343322754,27.190000534057617,9.3100004196167,31.639774322509766,1.4299999475479126,,16.241955113410953
2024-07-15T00:00:00.000Z,11.640000343322754,27.100000381469727,9.329999923706055,31.24203872680664,1.4500000476837158,,16.15240788459778
2024-07-16T00:00:00.000Z,11.699999809265137,26.959999084472656,9.199999809265137,31.361360549926758,1.4800000190734863,,16.140271854400638
2024-07-17T00:00:00.000Z,11.819999694824219,28.200000762939453,9.279999732971191,31.38124656677246,1.4600000381469727,,16.42824935913086
2024-07-18T00:00:00.000Z,11.670000076293945,27.790000915527344,8.90999984741211,31.172435760498047,1.440000057220459,,16.19648733139038
2024-07-19T00:00:00.000Z,11.729999542236328,27.8700008392334,8.869999885559082,31.033227920532227,1.4700000286102295,,16.194645643234256
2024-07-22T00:00:00.000Z,11.8100004196167,27.329999923706055,8.890000343322754,31.32158660888672,1.4299999475479126,,16.15631744861603
2024-07-23T00:00:00.000Z,11.779999732971191,26.950000762939453,8.529999732971191,31.043170928955078,1.440000057220459,,15.948634243011476
2024-07-24T00:00:00.000Z,11.789999961853027,26.84000015258789,8.529999732971191,31.073001861572266,1.4299999475479126,,15.932600331306459
2024-07-25T00:00:00.000Z,11.850000381469727,26.469999313354492,8.550000190734863,30.90396499633789,1.4299999475479126,,15.840792965888978
2024-07-26T00:00:00.000Z,11.880000114440918,26.65999984741211,8.65999984741211,31.172435760498047,1.4299999475479126,,15.960487103462219
2024-07-29T00:00:00.000Z,11.819999694824219,26.360000610351562,8.649999618530273,31.003398895263672,1.4299999475479126,,15.852679753303528
2024-07-30T00:00:00.000Z,11.640000343322754,26.329999923706055,8.5600004196167,30.69515609741211,1.4299999475479126,,15.731031346321107
2024-07-31T00:00:00.000Z,11.579999923706055,26.350000381469727,8.600000381469727,30.62554931640625,1.440000057220459,,15.719110012054445
2024-08-01T00:00:00.000Z,11.739999771118164,26.6200008392334,8.529999732971191,31.480680465698242,1.409999966621399,,15.95613615512848
2024-08-02T00:00:00.000Z,11.869999885559082,25.649999618530273,8.579999923706055,31.043170928955078,1.4199999570846558,,15.71263406276703
2024-08-05T00:00:00.000Z,11.850000381469727,25.799999237060547,8.279999732971191,30.575834274291992,1.409999966621399,,15.583166718482971
2024-08-06T00:00:00.000Z,12.010000228881836,25.700000762939453,8.239999771118164,30.884077072143555,1.3700000047683716,,15.640815567970277
2024-08-07T00:00:00.000Z,12.510000228881836,25.610000610351562,8.529999732971191,31.29175567626953,1.3799999952316284,,15.864351248741151
2024-08-08T00:00:00.000Z,12.359999656677246,25.799999237060547,8.729999542236328,31.57016944885254,1.3799999952316284,,15.968033576011658
2024-08-09T00:00:00.000Z,12.449999809265137,26.1299991607666,8.350000381469727,31.1823787689209,1.350000023841858,,15.892475628852845
2024-08-12T00:00:00.000Z,12.390000343322754,25.950000762939453,8.220000267028809,30.824419021606445,1.340000033378601,,15.744884085655212
2024-08-13T00:00:00.000Z,12.569999694824219,26.06999969482422,8.069999694824219,31.818754196166992,1.3300000429153442,,15.971750664711
2024-08-14T00:00:00.000Z,12.5600004196167,26.350000381469727,7.860000133514404,32.663936614990234,1.2999999523162842,,16.14678750038147
2024-08-15T00:00:00.000Z,13.029999732971191,26.040000915527344,8.239999771118164,31.888357162475586,1.2899999618530273,,16.097671508789062
2024-08-16T00:00:00.000Z,13.010000228881836,25.950000762939453,8.09000015258789,31.600000381469727,1.2599999904632568,,15.982000303268434
2024-08-19T00:00:00.000Z,13.010000228881836,26.1299991607666,8.300000190734863,31.850000381469727,1.25,,16.107999992370605
2024-08-20T00:00:00.000Z,12.9399995803833,26.15999984741211,8.319999694824219,31.56999969482422,1.2200000286102295,,16.04199976921082
2024-08-21T00:00:00.000Z,12.9399995803833,26.149999618530273,8.239999771118164,31.280000686645508,1.1799999475479126,,15.957999920845033
2024-08-22T00:00:00.000Z,13,25.75,8.079999923706055,31.459999084472656,1.159999966621399,,15.889999794960023
2024-08-23T00:00:00.000Z,13.079999923706055,25.899999618530273,8.270000457763672,31.719999313354492,1.149999976158142,,16.023999857902528
2024-08-26T00:00:00.000Z,13.079999923706055,25.850000381469727,8.180000305175781,31.399999618530273,1.190000057220459,,15.94000005722046
2024-08-27T00:00:00.000Z,13.029999732971191,26,8.260000228881836,30.729999542236328,1.2000000476837158,,15.843999910354615
2024-08-28T00:00:00.000Z,12.949999809265137,26.1299991607666,8.1899995803833,30.90999984741211,1.159999966621399,,15.867999672889711
2024-08-29T00:00:00.000Z,12.859999656677246,25.690000534057617,7.949999809265137,30.889999389648438,1.149999976158142,,15.707999873161317
2024-08-30T00:00:00.000Z,12.859999656677246,25.90999984741211,7.699999809265137,31.829999923706055,1.1699999570846558,,15.893999838829043
2024-09-02T00:00:00.000Z,12.869999885559082,25.739999771118164,7.630000114440918,31.299999237060547,1.1399999856948853,,15.73599979877472
2024-09-03T00:00:00.000Z,12.800000190734863,25.530000686645508,7.599999904632568,31.350000381469727,1.1299999952316284,,15.682000231742862
2024-09-04T00:00:00.000Z,12.989999771118164,26.459999084472656,7.670000076293945,31.90999984741211,1.1399999856948853,,16.03399975299835
2024-09-05T00:00:00.000Z,12.970000267028809,26.459999084472656,7.590000152587891,31.889999389648438,1.1299999952316284,,16.007999777793884
2024-09-06T00:00:00.000Z,12.989999771118164,26.540000915527344,7.420000076293945,31.510000228881836,1.1100000143051147,,15.914000201225281
